Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://nymag.com/thecut/2016/04/harry-potter-and-the-hollywood-gender-pay-gap.html", Daniel Radcliffe Just Learned About This Thing Called the 'Gender ...
"http://www.csmonitor.com/Business/new-economy/2016/0426/The-gender-pay-gap-starts-right-out-of-college", The gender pay gap starts right out of college
"http://blogs.spectator.co.uk/2016/04/how-to-close-the-gender-pay-gap/", How to close the gender pay gap
"http://registerguard.com/rg/opinion/34305867-78/gender-pay-gap-not-as-wide-as-many-perceive.html.csp", Gender pay gap not as wide as many perceive
"http://www.natlawreview.com/article/gender-pay-gap-reporting-draft-regulations-published-uk", Gender Pay Gap Reporting Draft Regulations Published in UK
"http://www.kykernel.com/news/gender-pay-gap-analysis-shows-men-have-higher-salaries-higher/article_8d228eb2-0a8b-11e6-9337-572c12659710.html", Gender pay gap analysis shows men have higher salaries, higher ...
"http://flathatnews.com/2016/04/26/data-reveals-gender-pay-gap-in-college-salaries/", Data reveals gender pay gap in College salaries
"http://miamistudent.net/?p=17016738", Gender pay gap op-ed devoid of accurate sources
"http://www.moneytalksnews.com/one-immune-the-gender-pay-gap-not-even-doctors/", No One Is Immune to the Gender Pay Gap, Not Even Doctors
"http://www.sj-r.com/article/20160422/OPINION/160429835", Mary Lou McLaughlin and Susan Allen: Why the gender pay gap is ...
