Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://www.theguardian.com/us-news/2016/apr/26/acela-primary-hillary-clinton-donald-trump-us-election", Hillary Clinton and Donald Trump poised to sweep 'Acela primary'
"http://www.indystar.com/story/news/politics/2016/04/25/hillary-clinton-tour-manufacturing-plants-tuesday-northern-indiana/83518918/", Primary blog: Working Americans get 'raw deal,' Hillary Clinton says
"http://www.nytimes.com/2016/04/26/nytnow/your-tuesday-briefing-hillary-clinton-tom-brady-chernobyl.html", Your Tuesday Briefing: Hillary Clinton, Tom Brady, Chernobyl
"http://www.cnbc.com/2016/04/26/ted-cruz-can-save-the-gop-by-losing-to-hillary-clinton-commentary.html", Ted Cruz can save the GOP by losing to Hillary Clinton in November
"http://theslot.jezebel.com/hillary-clinton-promises-that-half-of-her-cabinet-will-1773099821", Hillary Clinton Promises That Half of Her Cabinet Will Be Women
"http://www.salon.com/2016/04/26/what_everybody_missed_about_charles_kochs_endorsement_of_hillary_clinton/", What everybody missed about Charles Koch's “endorsement” of ...
"https://www.washingtonpost.com/news/the-fix/wp/2016/04/26/the-conservative-medias-obsession-with-hillary-clintons-coughing/", The conservative media's obsession with Hillary Clinton's coughing
"http://www.foxnews.com/opinion/2016/04/26/virginias-governor-hillary-clinton-and-felon-vote.html", Virginia's governor, Hillary Clinton and the felon vote
"http://www.wsj.com/articles/pennsylvania-shows-hillary-clintons-new-keystone-1461627745", Pennsylvania Shows Hillary Clinton's New Keystone
"http://www.thedailybeast.com/articles/2016/04/26/the-guy-who-screwed-america-s-economy-hearts-hillary-clinton.html", The Guy Who Screwed Americas Economy Hearts Hillary Clinton
