Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://reason.com/archives/2016/04/26/the-importance-of-fracking-on-earth-day", The Importance of Fracking on Earth Day
"http://money.cnn.com/2016/04/25/investing/ny-blocks-constitution-pipeline-fracking-sanders/", Another fracking pipeline is rejected
"https://www.washingtonpost.com/news/morning-mix/wp/2016/04/25/australian-politician-blames-fracking-after-he-sets-river-ablaze-with-a-lighter/", Australian politician blames fracking after he sets river ablaze with a ...
"http://www.popularmechanics.com/technology/a20553/australian-river-on-fire-fracking/", This Is What Fracking Can Do to a River
"http://dailycaller.com/2016/04/26/heres-how-fracking-bailed-out-californias-global-warming-goals/", Here's How Fracking Bailed Out California's Global Warming Goals
"https://www.rt.com/usa/340888-pennsylvania-primary-fracking-ban/", Fracking referendum? Pennsylvania primary offers choice for ...
"http://www.forbes.com/sites/chuckdevore/2016/04/25/how-fracking-saved-california-politicians-from-themselves/", How Fracking Saved California Politicians From Themselves
"https://theferret.scot/fracking-us-study-toxic-chemical-risk/", Fracking: US study warns of toxic chemical risks
"http://elitedaily.com/social-news/fracking-watch-river-catch-on-fire/1473022/", Still Think Fracking Is OK? See This River Catch On Fire And Get ...
"http://dailycaller.com/2016/04/25/science-agency-calls-out-green-politician-over-viral-fracking-video/", Science Agency Calls Out Green Politician Over Viral Fracking Video
