Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://wealthmanagement.com/college-planning/four-ways-make-college-costs-fiscal-teachable-moment", Four Ways to Make College Costs a Fiscal 'Teachable Moment'
"http://trailblazersblog.dallasnews.com/2016/04/cut-financial-aid-hold-colleges-accountable-to-lower-tuition-dan-patrick-says.html/", Cut financial aid, hold colleges accountable to lower tuition, Dan ...
"http://www.register-herald.com/do-you-really-know-how-much-college-will-cost/article_4d46f21a-c06a-56bb-80cc-89c1f9c653a5.html", Do you really know how much college will cost?
"http://www.businessinsurance.com/article/20160425/NEWS03/160429894/helping-employees-repay-college-costs-boosts-cigna-results", Helping employees repay college costs boosts Cigna results
"http://www.berkshireeagle.com/editorials/ci_29807745/our-opinion-program-confronts-college-costs-graduation-rates", Our Opinion: Program confronts college costs, graduation rates
"https://www.yahoo.com/news/money-four-ways-college-costs-130001531.html", YOUR MONEY-Four ways to make college costs a fiscal 'teachable ...
"http://www.wfaa.com/news/local/texas-news/as-college-costs-rise-texas-schools-open-food-pantries-for-students/143257572", As college costs rise, Texas schools open food pantries for students
"http://www.philly.com/philly/education/20160418_Keeping_a_watchful_eye_drives_up_college_costs.html", Keeping a watchful eye drives up college costs
"http://www.npr.org/sections/ed/2016/04/06/472970364/taking-high-school-courses-in-college-costs-students-and-families-nearly-1-5-bil", Taking High School Courses In College Costs Students And ...
"https://www.bostonglobe.com/metro/2016/04/21/mass-officials-unveil-plan-make-college-more-affordable/cR21zrm2TpRnNblkiGQw2O/story.html", Officials unveil plan to make college more affordable
