Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://www.nytimes.com/2016/04/25/opinion/rethinking-the-global-war-on-drugs.html", Rethinking the Global War on Drugs
"http://www.wmur.com/politics/senate-candidate-rubens-says-war-on-drugs-has-been-abject-failure-new-approach-needed/39209488", Senate candidate Rubens says war on drugs has been 'abject ...
"http://chicago.suntimes.com/opinion/202752/", Asset forfeiture is worst strategy of failed war on drugs
"http://blogs.mprnews.org/newscut/2016/04/the-war-on-drugs-hasnt-worked-time-to-change-attitudes/", The war on drugs hasn't worked. Time to change attitudes
"http://www.newsday.com/opinion/u-s-still-misfiring-in-its-war-on-drugs-1.11729268", U.S. still misfiring in its war on drugs
"http://www.mmtimes.com/index.php/national-news/19957-new-agreement-brings-no-end-to-war-on-drugs-in-asean.html", New agreement brings no end to war on drugs in ASEAN
"http://www.latimes.com/world/global-development/la-fg-global-drugs-summit-outcome-story.html", If the war on drugs is failing, UN Assembly doesn't see it
"http://thecreatorsproject.vice.com/blog/fomo-vs-the-war-on-drugs--monday-insta-illustrator", FOMO vs The War on Drugs | Monday Insta Illustrator
"http://www.transylvaniatimes.com/story/2016/04/25/opinion/rethink-the-war-on-drugs/27352.html", Rethink The 'War on Drugs'
"http://www.nytimes.com/2016/04/19/world/global-debate-over-war-on-drugs-heads-to-un-general-assembly.html", Global Debate Over War on Drugs Heads to UN General Assembly
