Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://www.wapt.com/news/central-mississippi/jackson/mississippi-law-could-harm-access-to-gay-marriage-attorney-says/39223588", Mississippi law could harm access to gay marriage, attorney says
"http://www.charlotteobserver.com/living/religion/article73926657.html", Methodist same-sex marriage in Charlotte draws formal complaint
"http://www.stltoday.com/news/local/govt-and-politics/gas-tax-anti-gay-marriage-measure-face-missouri-lawmakers-in/article_a26c957c-d90f-5d8f-be1d-c6c46473bfa6.html", Gas tax, anti-gay marriage measure face Missouri lawmakers in final ...
"http://www.gopusa.com/liberal-justices-created-chaos-with-their-gay-marriage-ruling/", Liberal justices created chaos with their gay 'marriage' ruling
"http://cnsnews.com/blog/mark-judge/prince-abortion-and-gay-marriage-god-came-earthand-just-cleared-it-all-out", Prince on Abortion and Gay Marriage: 'God Came to Earth...and Just ...
"http://www.cbsnews.com/news/ex-pa-senator-90-announces-same-sex-marriage-in-op-ed/", Ex-Pa. senator, 90, announces same-sex marriage in op-ed
"http://www.christiandaily.com/article/norwegian-catholic-church-to-drop-civil-weddings-to-take-stand-against-gay-marriage/51595.htm", Norway Catholic Church to drop civil weddings in stand against gay ...
"http://www.charlotteobserver.com/living/religion/article73685782.html", Charlotte gay wedding defies United Methodist Church rules
"http://www.belfasttelegraph.co.uk/news/northern-ireland/peter-tatchell-urges-next-stormont-assembly-to-overturn-same-sex-marriage-ban-34660603.html", Peter Tatchell urges next Stormont Assembly to overturn same sex ...
"http://www.pinknews.co.uk/2016/04/26/isle-of-man-finally-approves-same-sex-marriage/", Isle of Man finally passes same-sex marriage
