Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://www.azcentral.com/story/news/local/arizona-education/2016/04/26/5-northern-arizona-university-students-arrested-sit-in-student-union/83544358/", 5 NAU students arrested at sit-in protesting fossil fuels
"http://ottawacitizen.com/news/local-news/uottawa-commits-to-cutting-carbon-footprint-but-not-full-divestment-from-fossil-fuels", uOttawa to seek ways to 'shift' fossil fuel investments; rejects full ...
"http://www.upi.com/Business_News/Energy-Industry/2016/04/26/Stanford-maintains-investments-in-fossil-fuels/7951461669668/", Stanford maintains investments in fossil fuels
"http://www.euractiv.com/section/climate-environment/news/biodiesel-worse-for-the-environment-than-fossil-fuels-warn-green-campaigners/", Biodiesel worse for the environment than fossil fuels, warn green ...
"http://patriotpost.us/articles/42170", Culture, Science & Faith Clearing the Air on Fossil Fuels
"http://www.treehugger.com/clean-technology/alaska-sealife-center-replaces-fossil-fuels-sea-water-power.html", Alaska SeaLife Center replaces fossil fuels with sea water power
"http://newsbusters.org/blogs/nb/randy-hall/2016/04/25/dicaprio-leave-fossil-fuels-ground-where-they-belong", DiCaprio: 'Leave Fossil Fuels in the Ground Where They Belong'
"http://variety.com/2016/biz/news/leonardo-dicaprio-our-planet-cannot-be-saved-unless-we-leave-fossil-fuels-in-the-ground-1201759092/", Leonardo DiCaprio: 'Our Planet Cannot Be Saved Unless We Leave ...
"http://www.theguardian.com/environment/2016/apr/26/scott-morrison-faces-pressure-to-cut-77bn-fossil-fuel-subsidies", Scott Morrison faces pressure to cut $7.7bn fossil fuel subsidies
"http://www.theguardian.com/environment/blog/2016/apr/24/fossil-fuels-divestment-tactic-tackling-climate-change", Is divesting from fossil fuels the best tactic for tackling climate change?
