Link, Anchor Text
"https://www.facebook.com/senatorsanders/?ref=nf", 
"https://www.facebook.com/senatorsanders/?fref=nf", 
"https://www.facebook.com/senatorsanders/videos/10154749939947908/", April 23 at 8:10am
"https://www.facebook.com/senatorsanders/videos/10154749939947908/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 893 Comments
"https://www.facebook.com/shares/view?id=10154749939947908&av=1465852484", 5.1K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154749939947908&av=1465852484", 25K25K
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/videos/10154499184976509/", February 25
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1S3ES89&h=8AQFEJxTsAQHtAKxdmhhk85ECBM1WTQvWBTk8GhKUOxFUNg&enc=AZOJg0z5yQ62Z3UnSkim2BDwUxMVM91yP3Rw0cz4rLSdaRl8SsFOxJ7LmVDk4vcIYNpD3g7Fr3Qy1AAi-jLIMubqKy-iU9NNmD4n_Xeau-JDtkOQ6VdjeOWt4snNQYbBjqLsa_7eMieTp_T9rWMGrW_8QGLfAx_i3Waoa6IetqRYkUOO-kIlnRiXtO-q0YY7qEBcAHfXUYsWweGWiodyEkKt&s=1", http://cnn.it/1S3ES89
"https://www.facebook.com/cnn/videos/10154499184976509/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 488 Comments
"https://www.facebook.com/shares/view?id=10154499184976509&av=1465852484", 683 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154499184976509&av=1465852484", 1.9K1.9K
"https://www.facebook.com/newyorker/?ref=nf", 
"https://www.facebook.com/newyorker/?fref=nf", 
"https://www.facebook.com/newyorker/posts/10153241497098869", October 5, 2015
"http://l.facebook.com/l.php?u=http%3A%2F%2Fnyer.cm%2FqUhxWNC&h=CAQGghTah&enc=AZMSRUBuQ2KzZEiLAWoJ5oUTzQj1c7GpSWCS_sNPaJhEOBYvX1a-Ze3zdUYSSHUFaKm6uwlQ1qk52gcK_CEBzzAH-a8SlOxJ-Gci1rTYR-fDqOFVnu0W9B2NOfgkjok6Ilwkcn5WvduPJdn9ZNK8qfWeFfgB3PjPMcEezBPKBYTGjmQY-GSAdy75Q3kctIHqkgvKhMOcYg6tRSIh7Zp8n5nn&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fnyer.cm%2FqUhxWNC&h=ZAQHICTbt&enc=AZOa9FPq6cBfFE3F3kFh77tTiKEPtknSq05lrC-QcnUXVcqbZzPbuhiYrxIELsCVwFp8wedL3jFC9dlKlpnnHC1pkLehOMjP7nKsP3SfLNlZpxNirVlJGeyXZgMq4d9gl1A_urvrTLZysaMldlDUt8Jan9zYFPgw0cTC2MjIlVHdyrW92FbjcPTOAkXPrWtl1rWPZiLCCUwYetkoBNp5ACzp&s=1", Defunding Climate Change
