Link, Anchor Text
"https://www.facebook.com/mckinley.swift?fref=nf", 
"https://www.facebook.com/mckinley.swift", 
"https://www.facebook.com/Hostile-Politics-1525929221068833/", Hostile Politics
"https://www.facebook.com/mckinley.swift/posts/746100985529742", 47 mins
"https://www.facebook.com/1525929221068833/photos/a.1555440228117732.1073741828.1525929221068833/1585212098473878/?type=3", 
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=746100985529742&av=1465852484", 10Sarah Kraatz, Jack Mahon and 8 others
"https://www.facebook.com/search/str/politics/stories-keyword/stories-feed", See more  posts from friends and groups

"https://www.facebook.com/wsj/?ref=nf", 
"https://www.facebook.com/wsj/?fref=nf", 
"https://www.facebook.com/wsj/posts/10154244369003128", Yesterday at 8:00am
"https://www.facebook.com/WSJOpinion/", WSJ Opinion
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fthat-moment-when-2016-hits-you-1461281849%3Fmod%3De2fb&h=zAQHGDBhF&enc=AZN1IbtV04JfyzUisCNzUzRLT-YKZTVaAUeuUB6NnabH3zw-xQ4-JN5HjrLg2NpnolvPJ4LFOXR2uiCd19gP8NBsV6G_MVaJNduTR-ax12TFHUdArxNHLvhS4XV18a3BqN9ce90azWB9gORkm-2GTb78-I0KInj22msKY_majkvSJ5uOOK7SnuuOKjfpBdz2rw4fzHBrqLdvI66R__acDDoy&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fthat-moment-when-2016-hits-you-1461281849%3Fmod%3De2fb&h=KAQFqfiMp&enc=AZNjSEp0ErsGa-UASPk53UkUxJQYObV8Ya5gPTtSkRx0XKkdPIc5bgXGn5zwULc99IP1JUIMkPAZyveswAbuMHZ4rQAUBZZVoSSaBSVC-YwuElPSMXL6RSmlnQ1rj42EdIdGmr54V-DincY0QAs-6gfHOL4NSVq6SmJk1NTYtl2TtvnXgyGVv9WdjteXStX9G82WqFocDs3zZu292X0vqQah&s=1", That Moment When 2016 Hits You
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fthat-moment-when-2016-hits-you-1461281849%3Fmod%3De2fb&h=5AQHkPyjQAQHrjsOMEU6sDwhidxwRzct10v9Yk4X9UTGsEg&enc=AZMkeZlasdoHE9uPRJSGRhtuv9ffeio1cYtkIP1rB4tjVI3yvtyj-Ww8xGcUwdi9TL8rW69j262XMm2Oxn8MUh2Q_kMcYqnetfsKbch8LIB6NvJjbWeJ-6weQFfIGk-nMVT3uA-JYmhKUqz8_qNTmn1qc4ttTC2G7p20AudzCZ9bKjiLmxt643ZdQjPoeVuvTaOxFLquxvZVWZFrUALW2Fwd&s=1", 
"https://www.facebook.com/wsj/posts/10154244369003128?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 46 Comments
"https://www.facebook.com/shares/view?id=10154244369003128&av=1465852484", 210 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154244369003128&av=1465852484", 528528
"https://www.facebook.com/theblaze/?ref=nf", 
"https://www.facebook.com/theblaze/?fref=nf", 
"https://www.facebook.com/theblaze/videos/1114565281914144/", 18 hrs
"https://www.facebook.com/TomiLahren/", Tomi Lahren
"https://www.facebook.com/theblaze/videos/1114565281914144/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 223 Comments
"https://www.facebook.com/shares/view?id=1114565281914144&av=1465852484", 289 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1114565281914144&av=1465852484", 814814
"https://www.facebook.com/GlennBeck/?ref=nf", 
"https://www.facebook.com/GlennBeck/?fref=nf", 
"https://www.facebook.com/GlennBeck/posts/10154156761678188", April 22 at 5:06pm
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.glennbeck.com%2F2016%2F04%2F22%2Fjudge-napolitano-fbi-has-overwhelming-evidence-against-clinton-enough-to-indict-and-convict%2F&h=VAQEhnage&enc=AZMhjQRYLl9T8NsPCcP5W7Ejjwiid_FIMfWoUY5cy3KCNMiH8_5KKWY7e_afQ6WlkMmE9xXbbqz-CmC4vlCwwZk4ejhIi9750j1CdzzqTxolSiPJEv0iYH8feWo526xerk7yJS7G51-FSxF5yYuqjkWycs4U0EQNgcCD5yE3B8K6L_4dSHIMmFBH0QKoT5ABGeK2ImwZE5VgI2QMm0QPL2Hh&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.glennbeck.com%2F2016%2F04%2F22%2Fjudge-napolitano-fbi-has-overwhelming-evidence-against-clinton-enough-to-indict-and-convict%2F&h=PAQFNlhmr&enc=AZNcQpEc7ixlMUmU4x6M5gp_m3c4wgV_tJNlJHwcdCHlr2e3a_ITHBMk9q1SZW-FtAgxZQCGgO59TRRPu_1FukWMZceJlOSFc-4XMjKvo6Vxc7YHZA5EyT1xmCE_uj5VG4tNHfc0IgWwAwQE063T4o2IjmQ2NQpvMEvRqbODbU9YvJmoI7Q1ut1R-wNhNjEzohI1pILWjEdN-dV9BiJzzhgM&s=1", Judge Napolitano: FBI Has ‘Overwhelming’ Evidence Against Clinton, Enough to Indict and Convict
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.glennbeck.com%2F2016%2F04%2F22%2Fjudge-napolitano-fbi-has-overwhelming-evidence-against-clinton-enough-to-indict-and-convict%2F&h=NAQFgG77VAQEbvP_APm3L0OHj816JixDDwNhh-fuOU7SK1A&enc=AZNTPhthSVQzWPhlkf45qbiQMMX8t6JdH467-zPFkAd3ABZMmnLQX_qh0OimXOdzDky8o0pPVHyAMckElUdLSmj6b2voFU0DpGAGGJb8i2J7b6IBEJ3GnRD_lj_6GD_LDN9VSuJXgTEySBriClnD0ZmiggDbahmCN45pHsGdkuw2RY8AKmY4Ow6Uit0mLC84WGBEnD2IJiwgt2OJ0sPUk9UY&s=1", 
"https://www.facebook.com/GlennBeck/posts/10154156761678188?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 440 Comments
"https://www.facebook.com/shares/view?id=10154156761678188&av=1465852484", 724 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154156761678188&av=1465852484", 3.1K3.1K
"https://www.facebook.com/HuffPostPolitics/?ref=nf", 
"https://www.facebook.com/HuffPostPolitics/?fref=nf", 
"https://www.facebook.com/HuffPostPolitics/posts/10153886761092911", April 6 at 9:30pm
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F25M6c0s&h=eAQGFaFdN&enc=AZPSN7Ak03UzhxXIAazvxlNVB1tDisDolt5rRTh9_10gUs6J0uZtfTGii0RmY_d2VgxmGm7ReNlMyTFRpK747211fzFZ6iHUic5w_p0u4QsOI-EYGB_GNowE1075e5TSD-2KWUNcE9xgwwBlRoSNFIb5eGtkhTNZz2-1lrpL9_zjUgGO88SZOWjX-flRN43a6fkI2vMoGkamSh8J5o3gTn6G&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F25M6c0s&h=tAQHG7CZw&enc=AZMXjydj3CYqbEUEgSyVDeiujDmm2pLJ6YJdFv_XmuajUnKuFtt8kAlw-bK2YOyxmKuUkvYbt6QeyJXiyOzuBh565nCzGPBW6X8Xme4myjpJ8EnzVALTp7OZlmGe-cqDu3erl2jeuWILcJA1yZoRB_vQKc4JrQHRf-6uIELdIYiG87TLCJ0dJg0z7Lchx2NvkCMyKsQAkyffj0iBoxxYbbZW&s=1", Government Watchdog Will Review Panama Papers For Potential U.S. Connections
