Link, Anchor Text
"https://www.facebook.com/privacy/explanation", Privacy
"https://www.facebook.com/help/568137493302217", Ad Choices
"https://www.facebook.com/heidi.bjornlie?fref=nf", 
"https://www.facebook.com/heidi.bjornlie", 
"https://www.facebook.com/heidi.bjornlie/posts/1738863992993322", 22 hrs
"http://everydayfeminism.com/2016/04/men-abortion-rights/?utm_source=facebook&utm_medium=social&utm_campaign=SocialWarfare", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Feverydayfeminism.com%2F2016%2F04%2Fmen-abortion-rights%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3DSocialWarfare&h=jAQFh5eUY&enc=AZOAhU6yO5q_fzckRgmbKfz21SA1wc54HaEjhQAuvaOubUNRW6EReZ1c9cAip-8vJL5IyOq0a2WuqMqDiIMyjSPmUzSxbWJSdh27WlK7cEUnl7dOKEuWjCMB6gwghf8faFg5f8TqlqtbIJ3Z7ON4evRkN19TgNfsIpQgPsN9nukdEaA-mAsICewQLP1Kz7V4yKBQjaLHMrIpMkAzFq2DnZ66&s=1", Why Every Man Should Care About Abortion Rights
"http://l.facebook.com/l.php?u=http%3A%2F%2Feverydayfeminism.com%2F2016%2F04%2Fmen-abortion-rights%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3DSocialWarfare&h=5AQHkPyjQAQHANaMYqGdIpRxRNzbZShJrw7WoMFW3ksYxIA&enc=AZOOW4cTee7WBby0Xm6iWQo05_Twi_Xg7Rj_DiIK0pedTiL6TS1XTQv683V09n301hSUrkRsk_OityLAQ7WMpcBddtZfA3kYGVCbKQjDoMZhSEWUeRzTrARTgK_aCPTZnmKdRLWVwoSm50awulRLZSIaHzyrK5p0uAWPJi8ix1GgyzlWxPO2_gog-zeMXTyR_bKtgCoDCw-h0kstRoypOciV&s=1", 
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1738863992993322&av=1465852484", 22
"https://www.facebook.com/search/str/Abortion/stories-keyword/stories-feed", See more  posts from friends and groups

"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/posts/10153690549651509", May 27, 2015
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1JVamc5&h=dAQGH05wxAQEdgJR2mLEpGffUx9OA2_Abe1cMCFZlUQQT6g&enc=AZOSYGsh76D5sNTMRjj_MTafBpYTJGBLaTu5D9xZjSCDpiirg1KykieJu1O3k9YKcVyRmL8t22fUWbkNXqCcxv9ELJ3YvPMYZLbKWJRwPJlSg9JUCzpOgkSccC3itOsEpMsgLMgE1Qu3sgD9zHgIxrbnt0BYPi_vMhOFhQ5ogZq7pkcEdnPgTxaQvKM_MWSE1bZ7hwxJ0ZAK8MGK9CDlhXoC&s=1", http://cnn.it/1JVamc5
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1JVamc5&h=zAQHGDBhF&enc=AZOKMDshQSlFi0Q-HO7UAx_B6y9MPkmfMZ7FSEVZgabbwt_aocN5_gznuxG5Iux3WciydBO4P5AudpVqRD6ERtMDqKX_UZqNDbJUQVtQYJ5wBYzfj2Xb51nNGnXDl8BvhnDYjNL9mVlLFxr_N8Gnrcm_x5IoFFcDpMRIsW8-cPPvjIZsxaMGxbe01oOhIADKMaaAwL94V0OMBDVEndJ1jD4k&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1JVamc5&h=PAQFNlhmr&enc=AZOaGy8l6EshuXQ9zRNqDUCZM5aaPyrdWsPlepOU_KvNEH8_6tHzcz7Vw4U84ujznK2_pv2phaFxhdbRgm92NWuTPEFGRDbAm00E27hUUeL-c5mC_71nT_kI-QslKgUSKXQLxZLmC_jx-X6dqyyuS4SVd-sFTj5WPs7WIMc4xczlss80CZ2s3GvtUq69YrtVu2lWj1_EyUvMoa8KnIFQoHnD&s=1", Abortion rights ad campaign shocks country
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1JVamc5&h=0AQHvkqm6AQEk9vwiUo3Rf-Pru_EtK5EDsX5OimsrDJSIag&enc=AZPnblQaOdlpZC3jzHLLTyTc2487zLO41a8vUdZ29o4b3l6Bl8TNhoUBZPg8yFGVN2vTJLRZGyRq9mh6TQwCpxs8KzMDgIJvBXtQg95UWHG3z0tI6oq9p2ZihRs1DvD0Zwsm6bOeut3N-SG0PCzc5JpMqRlQ-qPv0NjawqFzVqXNsh6Tzp4RACXwQDpjm6L5u0NzsDzWbJwuiiPpV0WOpK2R&s=1", 
"https://www.facebook.com/cnn/posts/10153690549651509?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 510 Comments
"https://www.facebook.com/shares/view?id=10153690549651509&av=1465852484", 203 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153690549651509&av=1465852484", 1.7K1.7K
"https://www.facebook.com/PlannedParenthoodAction/?ref=nf", 
"https://www.facebook.com/PlannedParenthoodAction/?fref=nf", 
"https://www.facebook.com/PlannedParenthoodAction/posts/10153459477629639", February 26
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbit.ly%2F1SObcx3&h=WAQGz0l8y&enc=AZMh5oBvBCxp_pGF90_ZOIGK6iU6luQ0wIMxVAbComga9nF8Y6FDmOdEaBKTwGVLsYI1ZiFsCxyme21_din6Q6m3CwzI6sk1Nvvzm5jVcTFizCtih5Y4MpgeIQZBvUN63EghCFxpJynP5x3LlktrIC4cTjL44ex9kCSNVGuAYvmFnniIpOABkVuDgV7ogpHNtAVQyygYR6l5KqODv-BHnSlV&s=1", 
