Link, Anchor Text
"https://www.facebook.com/yahoo/?ref=nf", 
"https://www.facebook.com/yahoo/?fref=nf", 
"https://www.facebook.com/yahoo/videos/10154235923509714/", April 10 at 11:55pm
"https://www.facebook.com/yahoonews/", Yahoo News
"https://www.facebook.com/katiecouric/", Katie Couric
"http://l.facebook.com/l.php?u=http%3A%2F%2Fyhoo.it%2F1Nf2tNq&h=aAQEypi1XAQEK5VVuoiFKHfekyDc58N9BVdef8OGcZifHSw&enc=AZNmXRa4gCyi4ud2mzCHtOaNzWb-pYurHEikD5dSzQPvfWpKdlvaWL1nIByCWP7yTZfJojil36Ai-Ijoyg0R4oWvrS0kZFuAhastm6zobtZ2lVUoCD1LQ_j-xEacY4xkYPsAWuE0m_dp1P3MRKjHj8CUFs9LYyiY5vWOBR_6XCj70N0_VlTcHpHRAMgZVhp89csS3DCq3I5QcrUMgzCHARTt&s=1", http://yhoo.it/1Nf2tNq
"https://www.facebook.com/yahoo/videos/10154235923509714/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 48 Comments
"https://www.facebook.com/shares/view?id=10154235923509714&av=1465852484", 116 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154235923509714&av=1465852484", 219219
"https://www.facebook.com/TheOnion/?ref=nf", 
"https://www.facebook.com/TheOnion/?fref=nf", 
"https://www.facebook.com/TheOnion/posts/10154173087404497", March 31 at 9:20am
"http://l.facebook.com/l.php?u=http%3A%2F%2Fonion.com%2F22QGFEp&h=xAQGx31QD&enc=AZNJQFu7aK6kmYJXmI6VY48x3RLK9jUM97ts9a2cfDB2WzLLx_lQb_kgVr-3OfjTopEm85q3RTC6hhDUuA_RTSePpRFfnU9uYJVGzHHjHPyESFdR_eU8jaAwiVxtQxnxpHYT2gWDyDJXRl5MoRKokC2CGJwSvv2dHcuIQ2MLcKIU4kulUnm8D79jnbnoX8hcRaBNU3zK8bIehM9wLoC4alsp&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fonion.com%2F22QGFEp&h=qAQEGW_w7&enc=AZPz5vtC3G8ALOMLCnd9-3SogtpPhoi-mxCCRsipcdS5Vb6x8PFAY5k5q7bKcoSUn0OY7FsH1K0zFiThkyvixtFRfWNfHZTiuNvu3XWwNl57BaObQf4uuG7wdKGAbU5M-MlIJVbK4nQca7NotbLZhuQ6_88HJCgTmcTeoc2EuBxQAhuFDKhuZQ3PUOp-e4PEe3P9LAv6I6Az08i5nyAbeOgb&s=1", Fracking Causing Earthquakes Across U.S.
"http://l.facebook.com/l.php?u=http%3A%2F%2Fonion.com%2F22QGFEp&h=zAQHGDBhFAQF_JPLqXa93uq9Le-BOf7067JDN7Dj570VETQ&enc=AZMRMxe3ApiEXdJLWNTMkaOBV-ILTjFAr_w80dWykwD-YnDdWB8grROczj75Ruf5TO6Pjnf94Y7X3UV4tR8ELEw_eJAUso2-gIHdhcPJ0JRcWGVqUH9CUZOE6l4Mg9etCr8GPSNmr_4r5sllF-qMlm49F1u5qreXzPi5nFt_7THqXs8CPzAWD4O0nfeTCYmrOg1-Rxn3_tN-rHxt1RbAvm6g&s=1", 
"https://www.facebook.com/TheOnion/posts/10154173087404497?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 98 Comments
"https://www.facebook.com/shares/view?id=10154173087404497&av=1465852484", 327 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154173087404497&av=1465852484", 1.5K1.5K
"https://www.facebook.com/ScientificAmerican/?ref=nf", 
"https://www.facebook.com/ScientificAmerican/?fref=nf", 
"https://www.facebook.com/ScientificAmerican/posts/10156709651060246", April 4 at 10:16am
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Ffracking-can-contaminate-drinking-water%2F&h=oAQFkkn5u&enc=AZP4l6c4tDYhHE2sKFZJrEl7XmBjhUKsU6XTf59TgKo1d3r0kI8rRMw3ayYS3puwm5IgmeKkpR72J3KVmL48dJoeQdIDroFDIy2TrHMdLqK1-hFDEsyE_TBBgb0YAaMxJL6YWuJwuU9zJooxB_SZzrCe9T36GG9v5FbWLS8t6cMsFC7Ap3Lt5Ud2xtrjxOXnciUsT7nEue5vJicr8TmwZIH7&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Ffracking-can-contaminate-drinking-water%2F&h=SAQG5Aj0f&enc=AZOtT3IWVlMo-BDfSYhrnORat-iHNDf8hnJjI0H8uYOHjyaO9b2iOv41TTrxgojZBfEZra2d4QXsl-QAGSORTsZ-w2YmI34QJtltMPPEc_skNu6sOGq-cDNYFlEX1wRII97VvY-GwX55oHKj9SqVajFeEQv5gDxigcaVD121BDv5CeoHWIn5f2_ZCbdaRr6FMAtGRXvMR4YwHIItVY0SIT1j&s=1", Fracking Can Contaminate Drinking Water
