Link, Anchor Text
"https://www.facebook.com/HuffingtonPost/?ref=nf", 
"https://www.facebook.com/HuffingtonPost/?fref=nf", 
"https://www.facebook.com/HuffingtonPost/posts/10152492819776130", September 24, 2014
"http://www.huffingtonpost.com/2014/09/24/paid-maternity-leave_n_5876136.html?ncid=fcbklnkushpmg00000063", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.com%2F2014%2F09%2F24%2Fpaid-maternity-leave_n_5876136.html%3Fncid%3Dfcbklnkushpmg00000063&h=nAQFOuzjD&enc=AZOfFw0SwZbcrUvtVyuIoHo30IjrnODZ1IZyDOvFGJ4vyxuW_QUOB0rKwcxWdDQvHLTCuSbUk8bmhDDpfy5_zoJmeXbeLqEQWH0-ba45tTrLVQ2l-cYlHS6VNfE-H_rf7iFGLvWgd2AnfiWWrt1eIOZTEYvv_qr8kP70b6j8eYsHPptvuWQjnLNvclLFXgTArooAtzV3ljdoek9Riz1pB8TH&s=1", Obama Administration Pushes Paid Maternity Leave
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.com%2F2014%2F09%2F24%2Fpaid-maternity-leave_n_5876136.html%3Fncid%3Dfcbklnkushpmg00000063&h=hAQGW3_dgAQFk4cQuUqznD35ofrZrbvg-EHqQB2AmEyn0bw&enc=AZNsSXasmY9V_Y0I25KREmmY0rHDd6nFh_UOkvwHl5kGSB8xSRpq7CyvaxoVPTBbGyC0MXmVIzUwh9YPbbSgKcSawrbyRe3SVPBAeJf0mFy-VfmSltbqof0kvNbABmatKLTX5Af9w-ErJHyFXs998o2rBSIlU0Giw7aPX1fnbwUJlnqjq-MjAOyz4ekFcGj5lF6yTL4bAOkfylWyQBKf_HBo&s=1", 
"https://www.facebook.com/HuffingtonPost/posts/10152492819776130?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 821 Comments
"https://www.facebook.com/shares/view?id=10152492819776130&av=1465852484", 4.9K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10152492819776130&av=1465852484", 34K34K
"https://www.facebook.com/abcnews/?ref=nf", 
"https://www.facebook.com/abcnews/?fref=nf", 
"https://www.facebook.com/abcnews/posts/10153390396833812", May 7, 2015
"http://l.facebook.com/l.php?u=http%3A%2F%2Fabcn.ws%2F1PpyH9l&h=RAQGSxx5gAQHhQcZeFA9YxYi4xVPZcaVWaIx8roTvN-s4wA&enc=AZOdKAa8jjHlPPFPAqN-ogKOMRuZ5rX1zUPqTefbsUc503BWoWJTyMLZVtDYBw4tnS2lcB5KW34kw1dgZrpjfFbuwWeH-3K-g2VdiHEEBUowBowkA37Xo3ZKgIHJoRo8208axjBUaWY4gRGW1yXBipb5AFTpc7-06dF745TFREv-knhniU8cqwUX5Y1uNLjrdQM_7lFog72x4UrbUq0eIQBZ&s=1", http://abcn.ws/1PpyH9l
"http://l.facebook.com/l.php?u=http%3A%2F%2Fabcn.ws%2F1PpyH9l&h=tAQHG7CZw&enc=AZO-S40oklAPK0LIbUAg1VK6rFEXg3wnROzCDC4mGnEa8L07O9TfIAhZDEivVcrdE-5ImYnOAKFhuweJE0Dqxphzocx5UoWFh5c2l_FuxzBwnf4_Y6NniB7_pVpooRui_y7NdvyRDUf9aN9NASH9kcqg9FwvcUsyabC75powYnmv0OWfNSErPNqvIkBwaVQweJyc14bfI57mAF0snilRGnUB&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fabcn.ws%2F1PpyH9l&h=cAQENfeKt&enc=AZMyr1hOTSIYdn2U-HKFYW2xIPNDa-QnapYdnBn5s2H9iaNwF-IwQHmyiBYdfYjUU4yshIiubU5qvdU84Pary5UaNAM-WAlC1tyGeEZpxmMClMgdTxX0O9vPjeh4zK4csP6gqkxh7K-H8vOOCGKBiqtIFLL3zkFjlB-dEVOv32YufoYVyJhi5hsJjn-WhNPCWGuK54_X1IdoBOavd3BREEMS&s=1", US remains the only industrialized nation without paid maternity leave
"http://l.facebook.com/l.php?u=http%3A%2F%2Fabcn.ws%2F1PpyH9l&h=9AQH5jKmVAQFX6OMmjaZbQdwC40dDSWO-36ax2LWwfvX06w&enc=AZM1WhEU4KyBpmnIjPiXe_oNMJQgjF2xeQUeq1lGlcL25XJ-tnFEbih3BW7J0VDC982VJi2CxEPrJpAxUbQIHRI1FA4V0NCie4iJmwSg_feiIcgUBcSNA26pPihiYFT-VZsNI5MtlQszH06kkAY6ZKPZw_HBrfm_Rz6QKK2TwFgx8dqF75-so_zmo0mcB100sNetuqxr8gBoDYyhRD_qsQie&s=1", 
"https://www.facebook.com/abcnews/posts/10153390396833812?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 922 Comments
"https://www.facebook.com/shares/view?id=10153390396833812&av=1465852484", 6.8K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153390396833812&av=1465852484", 16K16K
"https://www.facebook.com/ajplusenglish/?ref=nf", 
"https://www.facebook.com/ajplusenglish/?fref=nf", 
"https://www.facebook.com/ajplusenglish/videos/713097252165118/", April 6 at 8:06pm
"https://www.facebook.com/ajplusenglish/videos/713097252165118/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 917 Comments
"https://www.facebook.com/shares/view?id=713097252165118&av=1465852484", 11K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=713097252165118&av=1465852484", 24K24K
"https://www.facebook.com/search/top/?q=paid%20maternity%20leave#", Share
