Link, Anchor Text
"https://www.facebook.com/DonaldTrump/posts/10156967403270725", See More
"https://www.facebook.com/DonaldTrump/posts/10156967403270725?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 14K Comments
"https://www.facebook.com/shares/view?id=10156967403270725&av=1465852484", 18K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10156967403270725&av=1465852484", 102KWornies and 102K others
"https://www.facebook.com/DonaldTrump/posts/10156967164555725", 16 hrs
"https://www.facebook.com/DonaldTrump/posts/10156967164555725?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 11K Comments
"https://www.facebook.com/shares/view?id=10156967164555725&av=1465852484", 6.6K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10156967164555725&av=1465852484", 84KMichael Chitwood, Kourtney Reppert and 84K others
"https://www.facebook.com/DonaldTrump/?ref=nf", 
"https://www.facebook.com/DonaldTrump/?fref=nf", 
"https://www.facebook.com/DonaldTrump/posts/10156967964235725", 6 hrs
"https://www.facebook.com/DonaldTrump/posts/10156967964235725?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 7.5K Comments
"https://www.facebook.com/shares/view?id=10156967964235725&av=1465852484", 3K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10156967964235725&av=1465852484", 54KWornies and 54K others
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/posts/10154726471956509", 17 hrs
"https://www.facebook.com/tedcruzpage/", Ted Cruz
"https://www.facebook.com/JohnKasich/", John Kasich
"https://www.facebook.com/DonaldTrump/", Donald J. Trump
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1rtsPHy&h=cAQENfeKt&enc=AZOAiih3sH4aVDZ0a7o0iTSYNFBX0HakYAcChmWRIhc33al7tNLDaF5k7lIhz2hQpmdr2yvB2sUS39KnEuFqX8_j1s2-oALsZt2YBYEUnqu2ssUGaULrj46We1Hwz23W_3Sro6rNNJSZFry5fylRWgr4s-P_De5Ya-452Nr5UxWZ_gmt4uJIYzLWGamMcAnYpYnE3pVbLkZmZulj7VcfFYRD&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1rtsPHy&h=FAQG5G-5i&enc=AZNjxejbMfu4XXbiOZ6c2vEptVwxmss6SQQwjAIRt3NbhlWsT6ER5IuTfhTctExfVDUoJdXpyo1ygfXPFA7yG7gKo8ChuQvLEGMEOTf4rDIE5EiNuv4ZO1Xj1xjs7TVE8mdIIqhw0Ovf_IPYrDNQpwWEpWnzWKBXeNwQUSyQ_N3tn7-vKVjA1HtHgD4Sxf3eisQTUQ4mPQWnZwZZPzMZoDI6&s=1", Ted Cruz, John Kasich join forces to stop Donald Trump
