Link, Anchor Text
"https://www.google.com/webhp?hl=en&authuser=1", 
"http://www.bankrate.com/finance/student-loans/families-slayed-student-loans-become-homeowners.aspx", How 3 households wiped out tons of student debt to become ...
"http://www.bankrate.com/finance/real-estate/buying-home-while-paying-student-loans-is-hard.aspx", Buying a home while paying off student loans is hard
"http://www.usnews.com/education/best-colleges/paying-for-college/articles/2016-04-25/new-student-loan-repayment-process-may-help-end-confusion", New Student Loan Repayment Process May Help End Confusion
"http://www.pbs.org/newshour/rundown/cruzs-position-on-student-loans-may-hurt-his-appeal-among-young-voters/", Cruz's position on student loans may hurt his appeal among young ...
"http://www.louisianaweekly.com/10-questions-you-might-have-about-student-loans/", 10 questions you might have about student loans
"http://wjon.com/wjon-in-depth-degrees-of-debt-surviving-student-loans-video/", WJON In Depth - Degrees of Debt: Surviving Student Loans [VIDEO]
"http://www.citizen-times.com/story/news/local/2016/04/23/ross-calls-more-help-student-loans/83386958/", Ross calls for more help on student loans
"http://www.altfi.com/article/1915_commonbond_completes_150m_securitization_of_student_loans", CommonBond Completes $150m Securitization of Student Loans
"https://www.macstories.net/news/earnest-take-control-of-your-student-loans-sponsor/", Earnest: Take Control of Your Student Loans [Sponsor]
"http://www.buzzfeed.com/stephaniemcneal/drowning-in-debt", This College Theater Major Posed With Her Student Loans In Her ...
