Link, Anchor Text
"https://www.google.com/webhp?hl=en&authuser=1", 
"http://dunyanews.tv/en/World/333975-The-battle-for-birth-control-Afghanistans-new-fi", The battle for birth control: Afghanistan's new fight
"http://www.attn.com/stories/7687/heres-what-actually-happens-when-you-stop-using-birth-control", Here's What Actually Happens When You Stop Using Birth Control
"http://thinkprogress.org/health/2016/04/23/3771901/periods-in-space/", Space: The Final Frontier Of Birth Control
"http://grist.org/living/look-bros-were-as-fed-up-with-male-birth-control-options-as-you-are/", Look, bros — we're as fed up with male birth control options as you are
"http://www.fredericksburg.com/features/health_living/u-va-team-aims-to-develop-male-birth-control-drug/article_f8d2af22-437e-5bbc-a376-f0bd686cfe83.html", U.Va. team aims to develop male birth control drug
"http://healthcare.utah.edu/the-scope/shows.php?shows=0_yjuxr1r5", I'm Allergic to My Birth Control – Am I Normal?
"http://www.ksdk.com/news/local/illinois/ill-advances-bills-to-make-tampons-birth-control-affordable/149202737", Ill. advances bills to make tampons, birth control affordable
"http://www.huffingtonpost.com/nellwyn-lampert/birth-control-as-a-form-o_b_9733710.html", Birth Control as a Form of Rebellion
"http://www.sanluisobispo.com/opinion/letters-to-the-editor/article73261102.html", California birth control law is a win-win for all women
"http://www.newsworks.org/index.php/local/healthscience/93044-to-counter-dels-high-rate-of-unplanned-pregnancy-markell-promotes-access-to-birth-control-", To counter Del.'s high rate of unplanned pregnancy, Markell ...
