Link, Anchor Text
"https://www.google.com/webhp?hl=en&authuser=1", 
"http://www.nytimes.com/2016/04/26/nyregion/de-blasio-denying-any-fund-raising-impropriety-cuts-short-news-conference.html", De Blasio, Denying Misdeeds Again, Says Claims May Be Driven by ...
"http://www.nytimes.com/2016/05/01/books/review/can-a-book-with-bad-politics-be-a-good-book.html", Can a Book With Bad Politics Be a Good Book?
"http://www.npr.org/2016/04/26/475729626/what-harriet-tubman-prince-and-beyonc-can-teach-us-about-politics", What Harriet Tubman, Prince And Beyonce Can Teach Us About ...
"http://www.dw.com/en/why-rap-music-has-politics-in-its-genes-but-not-its-swag/a-19215767", Why rap music has politics in its genes (but not its swag)
"http://theweek.com/articles/620548/how-2016-shape-future-american-politics", How 2016 will shape the future of American politics
"http://www.latimes.com/politics/la-pol-essential-politics-20160426-story.html", Essential Politics: A subdued Senate debate
"http://www.nytimes.com/2016/04/26/upshot/how-politics-influencesthe-stock-market-not-very-much.html", How Politics Influences the Stock Market: Not Very Much
"http://www.realclearpolitics.com/articles/2016/04/26/ethnicity_still_matters_in_the_politics_of_2016_130391.html", Ethnicity Still Matters in the Politics of 2016
"http://www.forbes.com/sites/currentevents/2016/04/26/upheaval-to-reinvent-u-s-politics/", Upheaval To Reinvent US Politics
"https://www.washingtonpost.com/news/wonk/wp/2016/04/25/bernie-sanders-is-profoundly-changing-how-millennials-think-about-politics-poll-shows/", Bernie Sanders is profoundly changing how millennials think about ...
