Link, Anchor Text
"https://www.google.com/webhp?hl=en&authuser=1", 
"http://www.cnbc.com/2016/04/26/us-has-depleted-much-of-munitions-needed-against-isis.html", US has 'kind of run through' supply of bombs to use against ISIS
"http://www.foxnews.com/world/2016/04/26/isis-blows-up-mosuls-iconic-clock-church.html", ISIS blows up Mosul's iconic Clock Church
"http://www.businessinsider.com/new-us-cyber-war-against-isis-2016-4", The US military has a new plan to fight ISIS — and it starts with ...
"http://www.cnn.com/2016/04/25/politics/us-intel-official-isis-uk-germany-italy/", Top US intelligence official: ISIS has cells in UK, Germany, and Italy
"http://www.businessinsider.com/assad-oil-isis-2016-4", We just got the clearest sign yet that the Assad regime helped make ...
"http://thehill.com/policy/cybersecurity/277662-gop-bill-to-combat-isis-propaganda-faces-pushback", Legislation to combat ISIS propaganda faces pushback from Dems
"http://www.aol.com/article/2016/04/26/local-media-sweden-on-alert-for-possible-isis-attack-in-capital/21351125/", Local media: Sweden on alert for possible ISIS attack in capital
"http://www.aol.com/article/2016/04/26/pro-isis-hackers-post-kill-list-of-state-department-employees/21350868/", Pro-ISIS hackers post 'kill' list of State Department employees
"http://www.thedailybeast.com/articles/2016/04/25/u-s-fears-new-missile-race-in-syria-would-help-isis.html", U.S. Fears New Missile Race in Syria Would Help ISIS
"http://nypost.com/2016/04/25/isis-offers-marriage-counselling-to-stop-jihadi-brides-from-fleeing/", ISIS offers marriage counseling to stop jihadi brides from fleeing
