Link, Anchor Text
"https://www.facebook.com/NBCNews/?ref=nf", 
"https://www.facebook.com/NBCNews/?fref=nf", 
"https://www.facebook.com/NBCNews/videos/1172329309529986/", 1 hr
"http://l.facebook.com/l.php?u=http%3A%2F%2Fnbcnews.to%2F1MUsh6W&h=PAQGysMmiAQGPuCgkvCcTa0yiQGiekpzIFF6uIVfugppl_g&enc=AZNzTVgUEbCy1nzcqWZvocEu1po3xq0UpHMegfNI6OcgHZpLIYN_5ZYv6RRIzMP--fhsSiIH2fCZFFP_uJ4W3kv50GpOHKbpT2OtFqCfJR4q7uFbvbdFbxlHbMKSenZP_w7zO8Yg_KjuVnhQrtLNoycmOtw2ZCE4O1WezEK1-clc6CwmQU2rvtRG0Z7jWuCgviv0iuoYqmUKys7fNiU9WOo8&s=1", http://nbcnews.to/1MUsh6W
"https://www.facebook.com/NBCNews/videos/1172329309529986/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 662 Comments
"https://www.facebook.com/shares/view?id=1172329309529986&av=100000246601123", 91 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1172329309529986&av=100000246601123", 1K1K
"https://www.facebook.com/HillaryForAmerica/?ref=nf", 
"https://www.facebook.com/HillaryForAmerica/?fref=nf", 
"https://www.facebook.com/HillaryForAmerica/posts/952554001531952", 3 hrs
"https://www.facebook.com/lenadunham/", Lena Dunham
"http://l.facebook.com/l.php?u=http%3A%2F%2Fti.me%2F1MTMVnO&h=PAQGysMmi&enc=AZMPM6MnSgsmHxJTytN2NPFXYIpWF2gSnIoVF30DI_rgXhwJhgORmeVsgnBYYKD-JjjCclxVNb_BhE3jg1UNUNzXXAd1-cYzD9yVfZWJbmzHSaKg9YA4TFmnc_Kj3b93K4t1w-lQt_6FdjM9psKLA3qh2SRoUasYYECFrZYHHssy3GKMiWNREn4nbhrEHX7OfVUgnzChiRl1FDVOGglb-aOW&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fti.me%2F1MTMVnO&h=VAQGrUGhc&enc=AZOk63omyMlp_zbpcR7dC8VcsPPcl2lLxwPSmlO4AX1nYZzOMWJGzNBe4nf6hGe_IUkqKl63S3BoX-WEjRdvH-IbwOy_EaZVF68PVvLIzIoiJ37lgcwRkMCQB3xz57dMNDallEbM6MqYkHDznsiUYazKHrgJUu392zDmE2rNT2I1gYMKoQc0zqL9zFR2tGXqNPgbfMq_Ew085jHRO4Z6KhnI&s=1", Lena Dunham: Why I Chose Hillary Clinton
"http://l.facebook.com/l.php?u=http%3A%2F%2Fti.me%2F1MTMVnO&h=IAQEAwwfWAQF_yg-yaLf7oGoUplyGsJfDeBTzFrcXSzySWg&enc=AZMhF9E9DIu0wsDyTrYmqyJ0EQ2ME350Kchf0lhWEGaNwsEQX6WE4PBg30ZwlyQdwg-7kk5Vhn10BsrXXzQ0zMBaIeIuqbKKcY6SNDieOLAuXUjA6U2rVviuQUc1v3_juBqVY0E6kSVffwTYmUfuqNK55MEmWkAQoPfQMWXiFMI3uuhudj4g1Ctau8jgBF89fq1rn43ij0kkqahIQcDCT0V6&s=1", 
"https://www.facebook.com/HillaryForAmerica/posts/952554001531952?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 45 Comments
"https://www.facebook.com/shares/view?id=952554001531952&av=100000246601123", 57 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=952554001531952&av=100000246601123", 639639
"https://www.facebook.com/TheHill/?ref=nf", 
"https://www.facebook.com/TheHill/?fref=nf", 
"https://www.facebook.com/TheHill/posts/10153726418029087", 22 mins
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhill.cm%2FuPXRT6N&h=6AQFJ3Mde&enc=AZPoiMc3t_DEH53ybq67U-3N13-wLM2jU11Hqu3E_r0HozyJrGk4gNKnXpH5UZAdJtDtlgWDyH4By4qiFIUPASTzuiebYegsWcHY09A1iBbN7YHoH04kPbA2H0OmAV0gHrJBhTWN_PkgtD5vK0FgDTbGB2ojs3p26sxbG-KGYT5jTrFooiUtuhsSCPen3njxxGq3aO2WKBVGbA6fOLED_kGW&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhill.cm%2FuPXRT6N&h=rAQHotjVk&enc=AZOcuFFWY_kjhiVV6Q4U9S26_jgvsZktMqAAtcANGOGS103e-hmLGrlwEWolTJK-oSwcbBKSadINVw1mWxBooS7DW7CzKWUCHUn7-S6j_PgK4MsFTj-FvDckNLTGwoL4x0uwxipQ_4oVEQXCozG8y4oKIEqcwzSc79nH9U6nfK57mKCBsWL00Y0Lhtvbw_NQXSxI9rVed0omiEdRL8Rd2OMN&s=1", Clinton fires back at Sanders telling her to realign her positions: 'I am winning'
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhill.cm%2FuPXRT6N&h=bAQFv2mrBAQHhCFVaOhWX6vofoDDKWRctRHIav4fTuK4xQw&enc=AZM-K5I_ktv26BC2zOQ0vR4ocefLyDyOwzraWSdHt19tDklEnzB-v9o3II3QIbN6KLzay_emLO549ottE_vDD4QOi51nBVw1WnMdH0nvjLxmCPC3uCmwrEyIhWQC7I8l4VnEEs3c6DlDJn6Ic-rFN3bVcS-US_DbA1Gol0OQ2Gj1h0rq1DvU6PFKIk1Kj_A3FmunllRRhj0H_Mh8smbDt9wf&s=1", 
"https://www.facebook.com/TheHill/posts/10153726418029087?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 285 Comments
"https://www.facebook.com/shares/view?id=10153726418029087&av=100000246601123", 46 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153726418029087&av=100000246601123", 273273
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/posts/10154729288491509", 7 hrs
"https://www.facebook.com/hillaryclinton/", Hillary Clinton
"https://www.facebook.com/DonaldTrump/", Donald J. Trump
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1MTFsoJ&h=hAQF2gY1z&enc=AZNSvfOb3t1pRSYwYf0XVn0gfEzSuVoQZnzj8NUrE92CnOKPoxDasJjRARBvdK0t95wbTgS__ZGktwM07E5OYyLwlJbWhUGgnokd5XpK6u7GiFiy2h7YXIFfMdm2HEo2j9XoAxpdGpfrqWDmi69iZQ0szXYwO3-W8E0YktRvnllUGurJNsKkvl95JTYhbPYIXaV-Qoa87-MWOuEcKpFsntF0&s=1", 
